absolutetime;channel;note;time;type;velocity
207600;0;46;0;note_off;64
207600;0;70;0;note_on;80
207600;0;58;0;note_on;80
207600;0;61;0;note_off;64
207600;0;70;240;note_off;64
207600;0;61;0;note_on;80
207840;4;72;0;note_on;80
207840;4;70;240;note_off;64
207840;2;34;240;note_off;64
207840;2;34;0;note_on;80
207840;9;39;240;note_on;80
208080;0;58;0;note_off;64
208080;6;58;720;note_on;80
208080;4;73;0;note_on;80
208080;0;70;480;note_off;64
208080;0;61;0;note_off;64
208080;2;34;240;note_off;64
208080;2;34;0;note_on;80
208080;9;39;240;note_off;64
208080;4;72;240;note_off;64
208080;0;46;0;note_off;64
208080;0;46;0;note_on;80
208080;0;58;0;note_on;80
208080;0;61;0;note_on;80
208080;0;70;0;note_on;80
208320;0;70;0;note_on;80
208320;0;70;240;note_off;64
208320;0;58;0;note_off;64
208320;0;46;0;note_off;64
208320;4;75;0;note_on;80
208320;4;73;240;note_off;64
208320;9;39;240;note_on;80
208320;0;61;0;note_on;80
208320;0;58;0;note_on;80
208320;0;46;0;note_on;80
208320;0;61;0;note_off;64
208320;2;34;0;note_on;80
208320;2;34;240;note_off;64
208560;0;70;240;note_off;64
208560;9;39;240;note_off;64
208560;6;56;0;note_on;80
208560;6;58;480;note_off;64
208560;2;34;240;note_off;64
208560;4;73;0;note_on;80
208560;0;46;0;note_on;80
208560;0;58;0;note_on;80
208560;0;61;0;note_on;80
208560;0;70;0;note_on;80
208560;0;46;0;note_off;64
208560;0;58;0;note_off;64
208560;0;61;0;note_off;64
208560;4;75;240;note_off;64
208560;2;34;0;note_on;80
208800;4;73;240;note_off;64
208800;4;72;0;note_on;80
208800;2;34;240;note_off;64
208800;2;34;0;note_on;80
208800;9;39;240;note_on;80
209040;2;34;0;note_on;80
209040;2;34;240;note_off;64
209040;0;58;0;note_off;64
209040;9;39;240;note_off;64
209040;4;70;0;note_on;80
209040;0;61;0;note_off;64
209040;0;70;480;note_off;64
209040;0;46;0;note_on;80
209040;0;58;0;note_on;80
209040;0;61;0;note_on;80
209040;0;70;0;note_on;80
209040;0;46;0;note_off;64
209040;4;72;240;note_off;64
209280;0;44;0;note_on;80
209280;6;56;720;note_off;64
209280;0;51;0;note_on;80
209280;4;65;0;note_on;80
209280;2;32;0;note_on;80
209280;0;70;240;note_off;64
209280;0;61;0;note_off;64
209280;0;58;0;note_off;64
209280;0;46;0;note_off;64
209280;0;60;0;note_on;80
209280;0;56;0;note_on;80
209280;4;70;240;note_off;64
209280;2;34;240;note_off;64
209280;9;39;240;note_on;80
209280;6;68;0;note_on;72
209520;0;56;0;note_off;64
209520;2;32;240;note_off;64
209520;2;32;0;note_on;80
209520;6;68;240;note_off;64
209520;6;68;0;note_on;72
209520;0;60;240;note_off;64
209520;4;70;0;note_on;80
209520;4;65;240;note_off;64
209520;0;44;0;note_on;80
209520;0;51;0;note_on;80
209520;9;39;240;note_off;64
209520;0;60;0;note_on;80
209520;0;44;0;note_off;64
209520;0;51;0;note_off;64
209520;0;56;0;note_on;80
209760;6;66;0;note_on;72
209760;6;68;240;note_off;64
209760;9;39;240;note_on;80
209760;4;72;0;note_on;80
209760;4;70;240;note_off;64
209760;2;32;0;note_on;80
209760;2;32;240;note_off;64
210000;2;32;0;note_on;80
210000;6;66;240;note_off;64
210000;2;32;240;note_off;64
210000;0;60;480;note_off;64
210000;0;56;0;note_off;64
210000;0;51;0;note_off;64
210000;6;66;0;note_on;72
210000;0;44;0;note_off;64
210000;0;56;0;note_on;80
210000;0;51;0;note_on;80
210000;0;44;0;note_on;80
210000;4;73;0;note_on;80
210000;4;72;240;note_off;64
210000;9;39;240;note_off;64
210000;0;60;0;note_on;80
210240;9;39;240;note_on;80
210240;4;73;240;note_off;64
210240;4;65;0;note_on;80
210240;2;27;0;note_on;80
210240;0;55;0;note_on;80
210240;6;66;240;note_off;64
210240;2;32;240;note_off;64
210240;0;58;0;note_on;80
210240;0;60;240;note_off;64
210240;0;51;0;note_off;64
210240;0;44;0;note_off;64
210240;0;43;0;note_on;80
210240;0;51;0;note_on;80
210240;6;65;0;note_on;72
210240;0;56;0;note_off;64
210480;0;43;0;note_on;80
210480;0;51;0;note_on;80
210480;2;27;0;note_on;80
210480;0;55;0;note_on;80
210480;4;65;240;note_off;64
210480;4;70;0;note_on;80
210480;2;27;240;note_off;64
210480;0;58;240;note_off;64
210480;0;55;0;note_off;64
210480;0;51;0;note_off;64
210480;0;43;0;note_off;64
210480;0;58;0;note_on;80
210480;9;39;240;note_off;64
210720;4;70;240;note_off;64
210720;4;72;0;note_on;80
210720;2;27;240;note_off;64
210720;2;27;0;note_on;80
210720;9;39;240;note_on;80
210720;6;65;0;note_on;72
210720;6;65;480;note_off;64
210960;0;55;0;note_off;64
210960;0;43;0;note_off;64
210960;2;27;240;note_off;64
210960;2;27;0;note_on;80
210960;4;72;240;note_off;64
210960;0;58;480;note_off;64
210960;0;51;0;note_off;64
210960;4;73;0;note_on;80
210960;0;58;0;note_on;80
210960;0;55;0;note_on;80
210960;0;51;0;note_on;80
210960;0;43;0;note_on;80
210960;9;39;240;note_off;64
211080;9;39;120;note_on;80
211200;9;39;0;note_on;80
211200;0;58;240;note_off;64
211200;2;34;0;note_on;80
211200;2;27;240;note_off;64
211200;9;39;120;note_off;64
211200;4;70;0;note_on;80
211200;0;55;0;note_off;64
211200;0;51;0;note_off;64
211200;6;65;480;note_off;64
211200;0;43;0;note_off;64
211200;0;70;0;note_on;80
211200;0;61;0;note_on;80
211200;0;58;0;note_on;80
211200;0;46;0;note_on;80
211200;4;73;240;note_off;64
211440;4;70;240;note_off;64
211440;2;34;240;note_off;64
211440;2;34;0;note_on;80
211440;0;70;240;note_off;64
211440;0;61;0;note_off;64
211440;0;58;0;note_off;64
211440;9;39;240;note_off;64
211440;0;70;0;note_on;80
211440;0;61;0;note_on;80
211440;0;58;0;note_on;80
211440;0;46;0;note_on;80
211440;4;70;0;note_on;80
211440;0;46;0;note_off;64
211680;2;34;0;note_on;80
211680;2;34;240;note_off;64
211680;9;39;240;note_on;80
211680;4;72;0;note_on;80
211680;4;70;240;note_off;64
211920;9;39;240;note_off;64
211920;4;73;0;note_on;80
211920;4;72;240;note_off;64
211920;2;34;0;note_on;80
211920;6;58;720;note_on;80
211920;0;70;480;note_off;64
211920;0;61;0;note_off;64
211920;0;58;0;note_off;64
211920;0;46;0;note_off;64
211920;0;70;0;note_on;80
211920;0;61;0;note_on;80
211920;0;58;0;note_on;80
211920;0;46;0;note_on;80
211920;2;34;240;note_off;64
212160;0;70;240;note_off;64
212160;0;61;0;note_off;64
212160;0;58;0;note_off;64
212160;2;34;240;note_off;64
212160;0;61;0;note_on;80
212160;4;73;240;note_off;64
212160;4;75;0;note_on;80
212160;9;39;240;note_on;80
212160;0;58;0;note_on;80
212160;0;46;0;note_on;80
212160;2;34;0;note_on;80
212160;0;70;0;note_on;80
212160;0;46;0;note_off;64
212400;9;39;240;note_off;64
212400;2;34;0;note_on;80
212400;2;34;240;note_off;64
212400;6;58;480;note_off;64
212400;0;61;0;note_off;64
212400;6;56;0;note_on;80
212400;0;70;0;note_on;80
212400;0;61;0;note_on;80
212400;0;58;0;note_on;80
212400;0;46;0;note_on;80
212400;0;58;0;note_off;64
212400;0;46;0;note_off;64
212400;4;75;240;note_off;64
212400;4;73;0;note_on;80
212400;0;70;240;note_off;64
212640;4;73;240;note_off;64
212640;4;72;0;note_on;80
212640;9;39;240;note_on;80
212640;2;34;240;note_off;64
212640;2;34;0;note_on;80
212880;9;42;0;note_on;80
212880;4;72;240;note_off;64
212880;4;70;0;note_on;80
212880;9;35;0;note_on;80
212880;2;34;240;note_off;64
212880;0;70;480;note_off;64
212880;0;61;0;note_off;64
212880;0;58;0;note_off;64
212880;0;46;0;note_off;64
212880;0;70;0;note_on;80
212880;0;61;0;note_on;80
212880;0;58;0;note_on;80
212880;0;46;0;note_on;80
212880;9;39;240;note_off;64
212880;2;34;0;note_on;80
213120;4;70;240;note_off;64
213120;6;56;720;note_off;64
213120;0;58;0;note_off;64
213120;0;46;0;note_off;64
213120;2;34;240;note_off;64
213120;0;70;240;note_off;64
213120;0;61;0;note_off;64
213120;6;65;0;note_on;72
213360;6;65;240;note_off;64
213360;6;65;0;note_on;72
213360;9;35;0;note_off;64
213360;9;42;480;note_off;64
213360;9;38;0;note_on;80
213600;6;65;240;note_off;64
213600;6;65;0;note_on;72
213840;9;38;480;note_off;64
213840;9;42;0;note_on;80
213840;9;35;0;note_on;80
213840;6;65;240;note_off;64
213840;6;66;0;note_on;72
214080;6;66;240;note_off;64
214080;6;65;0;note_on;72
214320;9;42;480;note_off;64
214320;9;35;0;note_off;64
214320;9;38;0;note_on;80
214560;6;63;0;note_on;72
214560;6;65;480;note_off;64
214800;9;42;0;note_on;80
214800;9;38;480;note_off;64
214800;9;35;0;note_on;80
215040;6;63;480;note_off;64
215280;9;42;480;note_off;64
215280;9;35;0;note_off;64
215280;9;38;0;note_on;80
215760;9;35;0;note_on;80
215760;9;38;480;note_off;64
215760;9;42;0;note_on;80
216240;9;38;0;note_on;80
216240;9;42;480;note_off;64
216240;9;35;0;note_off;64
216600;9;38;360;note_off;64
216600;9;38;0;note_on;80
216720;9;38;120;note_off;64
216720;9;42;0;note_on;80
216720;9;35;0;note_on;80
217200;9;35;0;note_off;64
217200;9;38;0;note_on;80
217200;9;42;480;note_off;64
217680;9;38;480;note_off;64
217680;9;42;0;note_on;80
217680;9;35;0;note_on;80
218160;9;38;0;note_on;80
218160;9;42;480;note_off;64
218160;9;35;0;note_off;64
218640;9;35;0;note_on;80
218640;9;38;480;note_off;64
218640;9;42;0;note_on;80
219120;9;42;480;note_off;64
219120;9;35;0;note_off;64
219120;9;38;0;note_on;80
219600;9;38;480;note_off;64
219600;9;42;0;note_on;80
219600;9;35;0;note_on;80
220080;9;42;480;note_off;64
220080;9;35;0;note_off;64
220080;9;38;0;note_on;80
220440;9;38;0;note_on;80
220440;9;38;360;note_off;64
220560;9;38;120;note_off;64
220560;9;42;0;note_on;80
220560;9;35;0;note_on;80
221040;9;42;480;note_off;64
221040;9;35;0;note_off;64
221040;9;38;0;note_on;80
221520;9;38;480;note_off;64
221520;9;42;0;note_on;80
221520;9;35;0;note_on;80
222000;9;38;0;note_on;80
222000;9;35;0;note_off;64
222000;9;42;480;note_off;64
222480;9;35;0;note_on;80
222480;9;38;480;note_off;64
222480;9;42;0;note_on;80
222960;9;38;0;note_on;80
222960;9;42;480;note_off;64
222960;9;35;0;note_off;64
223440;9;38;480;note_off;64
223440;9;42;0;note_on;80
223440;9;35;0;note_on;80
223920;9;42;480;note_off;64
223920;9;35;0;note_off;64
223920;9;38;0;note_on;80
224280;9;38;0;note_on;80
224280;9;38;360;note_off;64
224400;9;38;120;note_off;64
224880;9;38;480;note_on;80
225360;9;38;480;note_off;64
225840;9;38;480;note_on;80
226320;9;38;480;note_off;64
226800;9;38;480;note_on;80
227280;9;38;480;note_off;64
227760;9;38;480;note_on;80
228000;9;38;240;note_off;64
228120;9;38;120;note_on;80
228240;9;42;0;note_on;80
228240;9;35;0;note_on;80
228240;9;38;120;note_off;64
228720;9;42;480;note_off;64
228720;9;35;0;note_off;64
228720;9;38;0;note_on;80
229200;9;35;0;note_on;80
229200;9;38;480;note_off;64
229200;9;42;0;note_on;80
229680;9;35;0;note_off;64
229680;9;38;0;note_on;80
229680;9;42;480;note_off;64
230160;9;38;480;note_off;64
230160;9;42;0;note_on;80
230160;9;35;0;note_on;80
230640;9;38;0;note_on;80
230640;9;42;480;note_off;64
230640;9;35;0;note_off;64
231120;9;38;480;note_off;64
231120;9;35;0;note_on;80
231120;9;42;0;note_on;80
231600;9;35;0;note_off;64
231600;9;38;0;note_on;80
231600;9;42;480;note_off;64
231960;9;38;360;note_off;64
231960;9;38;0;note_on;80
232080;9;38;120;note_off;64
232080;9;42;0;note_on;80
232080;9;35;0;note_on;80
232560;9;38;0;note_on;80
232560;9;42;480;note_off;64
232560;9;35;0;note_off;64
233040;9;42;0;note_on;80
233040;9;35;0;note_on;80
233040;9;38;480;note_off;64
233520;9;42;480;note_off;64
233520;9;35;0;note_off;64
233520;9;38;0;note_on;80
234000;9;38;480;note_off;64
234000;9;42;0;note_on;80
234000;9;35;0;note_on;80
234480;9;38;0;note_on;80
234480;9;35;0;note_off;64
234480;9;42;480;note_off;64
234960;9;38;480;note_off;64
234960;9;42;0;note_on;80
234960;9;35;0;note_on;80
235440;9;42;480;note_off;64
235440;9;35;0;note_off;64
235440;9;38;0;note_on;80
235800;9;38;360;note_off;64
235800;9;38;0;note_on;80
235920;9;35;0;note_on;80
235920;9;38;120;note_off;64
235920;9;42;0;note_on;80
236400;9;42;480;note_off;64
236400;9;35;0;note_off;64
236400;9;38;0;note_on;80
236880;9;38;480;note_off;64
236880;9;42;0;note_on;80
236880;9;35;0;note_on;80
237360;9;42;480;note_off;64
237360;9;35;0;note_off;64
237360;9;38;0;note_on;80
237840;9;35;0;note_on;80
237840;9;38;480;note_off;64
237840;9;42;0;note_on;80
238320;9;38;0;note_on;80
238320;9;42;480;note_off;64
238320;9;35;0;note_off;64
238800;9;38;480;note_off;64
238800;9;42;0;note_on;80
238800;9;35;0;note_on;80
239280;9;42;480;note_off;64
239280;9;35;0;note_off;64
239280;9;38;0;note_on;80
239640;9;38;0;note_on;80
239640;9;38;360;note_off;64
239760;9;38;120;note_off;64
239760;9;35;0;note_on;80
239760;9;42;0;note_on;80
240240;9;42;480;note_off;64
240240;9;35;0;note_off;64
240240;9;38;0;note_on;80
240720;9;38;480;note_off;64
240720;9;42;0;note_on;80
240720;9;35;0;note_on;80
241200;9;38;0;note_on;80
241200;9;35;0;note_off;64
241200;9;42;480;note_off;64
241680;9;38;480;note_off;64
241680;9;42;0;note_on;80
241680;9;35;0;note_on;80
242160;9;42;480;note_off;64
242160;9;35;0;note_off;64
242160;9;38;0;note_on;80
242640;9;38;480;note_off;64
242640;9;42;0;note_on;80
242640;9;35;0;note_on;80
243120;9;38;0;note_on;80
243120;9;42;480;note_off;64
243120;9;35;0;note_off;64
243480;9;38;360;note_off;64
243480;9;38;0;note_on;80
243600;9;38;120;note_off;64
244080;9;38;480;note_on;80
244560;9;38;480;note_off;64
245040;9;38;480;note_on;80
245520;9;38;480;note_off;64
246000;9;38;480;note_on;80
246480;9;38;480;note_off;64
246960;9;38;480;note_on;80
247200;9;38;240;note_off;64
247320;9;38;120;note_on;80
247440;9;38;120;note_off;64
247920;9;38;480;note_on;80
248400;9;38;480;note_off;64
248880;9;38;480;note_on;80
249360;9;38;480;note_off;64
249840;9;38;480;note_on;80
250320;9;38;480;note_off;64
250800;9;38;480;note_on;80
251040;9;38;240;note_off;64
251160;9;38;120;note_on;80
251280;9;38;120;note_off;64
251760;9;38;480;note_on;80
252240;9;38;480;note_off;64
252720;9;38;480;note_on;80
253200;9;38;480;note_off;64
253680;9;38;480;note_on;80
254160;9;38;480;note_off;64
254640;9;38;480;note_on;80
254880;9;38;240;note_off;64
255000;9;38;120;note_on;80
255120;9;38;120;note_off;64
255600;9;38;480;note_on;80
256080;9;38;480;note_off;64
256560;9;38;480;note_on;80
257040;9;38;480;note_off;64
257520;9;38;480;note_on;80
258000;9;38;480;note_off;64
258480;9;38;480;note_on;80
258720;9;38;240;note_off;64
258840;9;38;120;note_on;80
258960;9;35;0;note_on;80
258960;9;38;120;note_off;64
258960;9;42;0;note_on;80
259440;9;35;0;note_off;64
259440;9;42;0;note_on;80
259440;9;38;0;note_on;80
259440;9;42;480;note_off;64
259920;9;42;480;note_off;64
259920;9;38;0;note_off;64
259920;9;42;0;note_on;80
259920;9;35;0;note_on;80
260400;9;42;480;note_off;64
260400;9;35;0;note_off;64
260400;9;42;0;note_on;80
260400;9;38;0;note_on;80
260880;9;42;0;note_on;80
260880;9;35;0;note_on;80
260880;9;42;480;note_off;64
260880;9;38;0;note_off;64
261360;9;42;480;note_off;64
261360;9;35;0;note_off;64
261360;9;42;0;note_on;80
261360;9;38;0;note_on;80
261840;9;42;0;note_on;80
261840;9;35;0;note_on;80
261840;9;42;480;note_off;64
261840;9;38;0;note_off;64
262320;9;42;480;note_off;64
262320;9;35;0;note_off;64
262320;9;42;0;note_on;80
262320;9;38;0;note_on;80
262680;9;42;360;note_off;64
262680;9;38;0;note_off;64
262680;9;38;0;note_on;80
262800;9;35;0;note_on;80
262800;9;38;120;note_off;64
262800;9;42;0;note_on;80
263280;9;35;0;note_off;64
263280;9;38;0;note_on;80
263280;9;42;480;note_off;64
263280;9;42;0;note_on;80
263760;9;42;480;note_off;64
263760;9;38;0;note_off;64
263760;9;42;0;note_on;80
263760;9;35;0;note_on;80
264240;9;42;480;note_off;64
264240;9;35;0;note_off;64
264240;9;42;0;note_on;80
264240;9;38;0;note_on;80
264720;9;42;480;note_off;64
264720;9;38;0;note_off;64
264720;9;42;0;note_on;80
264720;9;35;0;note_on;80
265200;9;38;0;note_on;80
265200;9;35;0;note_off;64
265200;9;42;0;note_on;80
265200;9;42;480;note_off;64
265680;9;42;480;note_off;64
265680;9;38;0;note_off;64
265680;9;42;0;note_on;80
265680;9;35;0;note_on;80
266160;9;42;480;note_off;64
266160;9;35;0;note_off;64
266160;9;42;0;note_on;80
266160;9;38;0;note_on;80
266520;9;38;0;note_on;80
266520;9;42;360;note_off;64
266520;9;38;0;note_off;64
266640;9;35;0;note_on;80
266640;9;38;120;note_off;64
266640;9;42;0;note_on;80
267120;9;35;0;note_off;64
267120;9;42;0;note_on;80
267120;9;38;0;note_on;80
267120;9;42;480;note_off;64
267600;9;42;480;note_off;64
267600;9;38;0;note_off;64
267600;9;42;0;note_on;80
267600;9;35;0;note_on;80
268080;9;42;480;note_off;64
268080;9;35;0;note_off;64
268080;9;42;0;note_on;80
268080;9;38;0;note_on;80
268560;9;42;0;note_on;80
268560;9;35;0;note_on;80
268560;9;42;480;note_off;64
268560;9;38;0;note_off;64
269040;9;42;480;note_off;64
269040;9;35;0;note_off;64
269040;9;42;0;note_on;80
269040;9;38;0;note_on;80
269520;9;42;0;note_on;80
269520;9;35;0;note_on;80
269520;9;42;480;note_off;64
269520;9;38;0;note_off;64
270000;9;42;480;note_off;64
270000;9;35;0;note_off;64
270000;9;42;0;note_on;80
270000;9;38;0;note_on;80
270360;9;42;360;note_off;64
270360;9;38;0;note_off;64
270360;9;38;0;note_on;80
270480;9;35;0;note_on;80
270480;9;42;0;note_on;80
270480;9;38;120;note_off;64
270960;9;38;0;note_on;80
270960;9;42;480;note_off;64
270960;9;35;0;note_off;64
270960;9;42;0;note_on;80
271440;9;42;480;note_off;64
271440;9;38;0;note_off;64
271440;9;42;0;note_on;80
271440;9;35;0;note_on;80
271920;9;42;480;note_off;64
271920;9;35;0;note_off;64
271920;9;42;0;note_on;80
271920;9;38;0;note_on;80
272400;9;42;480;note_off;64
272400;9;38;0;note_off;64
272400;9;42;0;note_on;80
272400;9;35;0;note_on;80
272880;9;38;0;note_on;80
272880;9;35;0;note_off;64
272880;9;42;480;note_off;64
272880;9;42;0;note_on;80
273360;9;42;480;note_off;64
273360;9;38;0;note_off;64
273360;9;42;0;note_on;80
273360;9;35;0;note_on;80
273840;9;42;480;note_off;64
273840;9;35;0;note_off;64
273840;9;42;0;note_on;80
273840;9;38;0;note_on;80
274200;9;42;360;note_off;64
274200;9;38;0;note_off;64
274200;9;38;0;note_on;80
274320;9;35;0;note_on;80
274320;9;42;0;note_on;80
274320;9;38;120;note_off;64
274800;9;38;0;note_on;80
274800;9;42;480;note_off;64
274800;9;35;0;note_off;64
274800;9;42;0;note_on;80
275280;9;42;480;note_off;64
275280;9;38;0;note_off;64
275280;9;42;0;note_on;80
275280;9;35;0;note_on;80
275760;9;42;480;note_off;64
275760;9;35;0;note_off;64
275760;9;42;0;note_on;80
275760;9;38;0;note_on;80
276240;9;42;0;note_on;80
276240;9;35;0;note_on;80
276240;9;42;480;note_off;64
276240;9;38;0;note_off;64
276720;9;35;0;note_off;64
276720;9;42;480;note_off;64
276720;9;42;0;note_on;80
276720;9;38;0;note_on;80
277200;9;42;0;note_on;80
277200;9;35;0;note_on;80
277200;9;42;480;note_off;64
277200;9;38;0;note_off;64
277680;9;42;480;note_off;64
277680;9;35;0;note_off;64
277680;9;42;0;note_on;80
277680;9;38;0;note_on;80
278040;9;42;360;note_off;64
278040;9;38;0;note_off;64
278040;9;38;0;note_on;80
278160;9;35;0;note_on;80
278160;9;38;120;note_off;64
278160;9;42;0;note_on;80
278640;9;35;0;note_off;64
278640;9;42;0;note_on;80
278640;9;38;0;note_on;80
278640;9;42;480;note_off;64
279120;9;42;480;note_off;64
279120;9;38;0;note_off;64
279120;9;42;0;note_on;80
279120;9;35;0;note_on;80
279600;9;42;480;note_off;64
279600;9;35;0;note_off;64
279600;9;42;0;note_on;80
279600;9;38;0;note_on;80
280080;9;42;0;note_on;80
280080;9;35;0;note_on;80
280080;9;42;480;note_off;64
280080;9;38;0;note_off;64
280560;9;42;480;note_off;64
280560;9;35;0;note_off;64
280560;9;42;0;note_on;80
280560;9;38;0;note_on;80
281040;9;42;0;note_on;80
281040;9;35;0;note_on;80
281040;9;42;480;note_off;64
281040;9;38;0;note_off;64
281520;9;42;480;note_off;64
281520;9;35;0;note_off;64
281520;9;42;0;note_on;80
281520;9;38;0;note_on;80
281880;9;42;360;note_off;64
281880;9;38;0;note_off;64
281880;9;38;0;note_on;80
282000;9;35;0;note_on;80
282000;9;42;0;note_on;80
282000;9;38;120;note_off;64
282480;9;42;480;note_off;64
282480;9;35;0;note_off;64
282480;9;42;0;note_on;80
282480;9;38;0;note_on;80
282960;9;42;480;note_off;64
282960;9;38;0;note_off;64
282960;9;42;0;note_on;80
282960;9;35;0;note_on;80
283440;9;38;0;note_on;80
283440;9;42;480;note_off;64
283440;9;35;0;note_off;64
283440;9;42;0;note_on;80
283920;9;42;480;note_off;64
283920;9;38;0;note_off;64
283920;9;42;0;note_on;80
283920;9;35;0;note_on;80
284400;9;38;0;note_on;80
284400;9;42;480;note_off;64
284400;9;35;0;note_off;64
284400;9;42;0;note_on;80
284880;9;42;480;note_off;64
284880;9;38;0;note_off;64
284880;9;42;0;note_on;80
284880;9;35;0;note_on;80
285360;9;42;480;note_off;64
285360;9;35;0;note_off;64
285360;9;42;0;note_on;80
285360;9;38;0;note_on;80
285720;9;42;360;note_off;64
285720;9;38;0;note_off;64
285720;9;38;0;note_on;80
285840;9;35;0;note_on;80
285840;9;42;0;note_on;80
285840;9;38;120;note_off;64
286320;9;38;0;note_on;80
286320;9;42;480;note_off;64
286320;9;35;0;note_off;64
286320;9;42;0;note_on;80
286800;9;38;0;note_off;64
286800;9;42;0;note_on;80
286800;9;35;0;note_on;80
286800;9;42;480;note_off;64
287280;9;42;480;note_off;64
287280;9;35;0;note_off;64
287280;9;42;0;note_on;80
287280;9;38;0;note_on;80
287760;9;35;0;note_on;80
287760;9;38;0;note_off;64
287760;9;42;480;note_off;64
287760;9;42;0;note_on;80
288240;9;42;480;note_off;64
288240;9;35;0;note_off;64
288240;9;42;0;note_on;80
288240;9;38;0;note_on;80
288720;9;42;0;note_on;80
288720;9;35;0;note_on;80
288720;9;42;480;note_off;64
288720;9;38;0;note_off;64
289200;9;42;480;note_off;64
289200;9;35;0;note_off;64
289200;9;42;0;note_on;80
289200;9;38;0;note_on;80
289560;9;42;360;note_off;64
289560;9;38;0;note_off;64
320400;9;42;30840;note_on;80
320400;9;35;0;note_on;80
320640;9;55;0;note_on;80
320640;9;35;0;note_off;64
320640;9;42;240;note_off;64
320880;9;55;240;note_off;64
320880;9;42;0;note_on;80
320880;9;38;0;note_on;80
320880;9;35;0;note_on;80
321120;9;42;240;note_off;64
321120;9;38;0;note_off;64
321120;9;35;0;note_off;64
321120;9;55;0;note_on;80
321360;9;35;0;note_on;80
321360;9;42;0;note_on;80
321360;9;55;240;note_off;64
321600;9;42;240;note_off;64
321600;9;35;0;note_off;64
321600;9;55;0;note_on;80
321840;9;55;240;note_off;64
321840;9;42;0;note_on;80
321840;9;38;0;note_on;80
321840;9;35;0;note_on;80
322080;9;55;0;note_on;80
322080;9;35;0;note_off;64
322080;9;38;0;note_off;64
322080;9;42;240;note_off;64
322320;9;55;240;note_off;64
322320;9;42;0;note_on;80
322320;9;35;0;note_on;80
322560;9;42;240;note_off;64
322560;9;35;0;note_off;64
322560;9;55;0;note_on;80
322800;9;38;0;note_on;80
322800;9;35;0;note_on;80
322800;9;55;240;note_off;64
322800;9;42;0;note_on;80
323040;9;42;240;note_off;64
323040;9;38;0;note_off;64
323040;9;35;0;note_off;64
323040;9;55;0;note_on;80
323280;9;55;240;note_off;64
323280;9;42;0;note_on;80
323280;9;35;0;note_on;80
323520;9;35;0;note_off;64
323520;9;55;0;note_on;80
323520;9;42;240;note_off;64
323760;9;55;240;note_off;64
323760;9;42;0;note_on;80
323760;9;38;0;note_on;80
323760;9;35;0;note_on;80
324000;9;42;240;note_off;64
324000;9;38;0;note_off;64
324000;9;35;0;note_off;64
324000;9;55;0;note_on;80
324120;9;38;0;note_on;80
324120;9;55;120;note_off;64
324240;9;35;0;note_on;80
324240;9;42;0;note_on;80
324240;9;38;120;note_off;64
324480;9;42;240;note_off;64
324480;9;35;0;note_off;64
324480;9;55;0;note_on;80
324720;9;55;240;note_off;64
324720;9;42;0;note_on;80
324720;9;38;0;note_on;80
324720;9;35;0;note_on;80
324960;9;42;240;note_off;64
324960;9;38;0;note_off;64
324960;9;35;0;note_off;64
324960;9;55;0;note_on;80
325200;9;55;240;note_off;64
325200;9;42;0;note_on;80
325200;9;35;0;note_on;80
325440;9;55;0;note_on;80
325440;9;35;0;note_off;64
325440;9;42;240;note_off;64
325680;9;55;240;note_off;64
325680;9;42;0;note_on;80
325680;9;38;0;note_on;80
325680;9;35;0;note_on;80
325920;9;35;0;note_off;64
325920;9;55;0;note_on;80
325920;9;42;240;note_off;64
325920;9;38;0;note_off;64
326160;9;55;240;note_off;64
326160;9;42;0;note_on;80
326160;9;35;0;note_on;80
326400;9;42;240;note_off;64
326400;9;35;0;note_off;64
326400;9;55;0;note_on;80
326640;9;35;0;note_on;80
326640;9;38;0;note_on;80
326640;9;42;0;note_on;80
326640;9;55;240;note_off;64
326880;9;42;240;note_off;64
326880;9;38;0;note_off;64
326880;9;35;0;note_off;64
326880;9;55;0;note_on;80
327120;9;55;240;note_off;64
327120;9;42;0;note_on;80
327120;9;35;0;note_on;80
327360;9;55;0;note_on;80
327360;9;42;240;note_off;64
327360;9;35;0;note_off;64
327600;9;55;240;note_off;64
327600;9;42;0;note_on;80
327600;9;38;0;note_on;80
327600;9;35;0;note_on;80
327840;9;55;0;note_on;80
327840;9;35;0;note_off;64
327840;9;38;0;note_off;64
327840;9;42;240;note_off;64
327960;9;55;120;note_off;64
327960;9;38;0;note_on;80
328080;9;38;120;note_off;64
328080;9;42;0;note_on;80
328080;9;35;0;note_on;80
328320;9;42;240;note_off;64
328320;9;35;0;note_off;64
328320;9;55;0;note_on;80
328560;9;55;240;note_off;64
328560;9;42;0;note_on;80
328560;9;38;0;note_on;80
328560;9;35;0;note_on;80
328800;9;55;0;note_on;80
328800;9;35;0;note_off;64
328800;9;38;0;note_off;64
328800;9;42;240;note_off;64
329040;9;55;240;note_off;64
329040;9;42;0;note_on;80
329040;9;35;0;note_on;80
329280;9;42;240;note_off;64
329280;9;35;0;note_off;64
329280;9;55;0;note_on;80
329520;9;35;0;note_on;80
329520;9;38;0;note_on;80
329520;9;55;240;note_off;64
329520;9;42;0;note_on;80
329760;9;42;240;note_off;64
329760;9;38;0;note_off;64
329760;9;35;0;note_off;64
329760;9;55;0;note_on;80
330000;9;35;0;note_on;80
330000;9;55;240;note_off;64
330000;9;42;0;note_on;80
